Temperature,Humidity,Pressure,Light,Cloudiness,API_Rain,Predict_Rain
20.0,93.6,1012.8,2965,29,1,1
31.9,53.0,1005.5,1574,61,1,0
20.0,42.3,1008.5,1798,72,1,0
35.1,66.4,1023.1,304,31,1,0
34.5,43.1,1004.4,583,60,1,0
25.1,47.8,1007.2,1112,66,0,0
31.0,46.8,1016.8,3871,36,0,0
20.6,62.2,1009.5,2369,62,0,0
31.0,84.8,993.6,2897,42,0,0
31.5,57.3,994.1,3644,39,0,0
23.6,72.3,1023.8,780,70,0,0
36.6,99.3,999.9,515,50,0,1
27.6,88.2,1021.6,1933,80,1,0
36.4,70.2,1009.9,3631,36,0,0
37.8,51.5,990.7,3756,65,0,0
31.2,73.7,996.9,3089,56,0,0
27.8,88.3,995.7,3898,44,0,1
22.6,41.2,1024.0,2534,48,0,0
32.0,62.1,1009.6,298,36,0,0
33.5,82.9,1009.7,3230,92,0,0
30.6,91.1,990.7,514,94,0,1
37.6,53.5,998.3,255,52,0,0
24.7,95.0,1004.4,3223,10,0,1
32.9,53.7,1018.5,1750,93,0,0
30.6,41.8,992.9,1507,98,0,0
29.0,97.7,1002.0,2571,62,0,1
26.0,41.9,1007.1,3310,64,0,0
24.2,79.3,992.2,1899,76,0,0
38.0,90.5,1021.5,2738,52,1,0
30.5,60.0,1003.0,718,97,0,0
24.1,72.5,991.8,1189,2,0,0
33.9,65.9,1008.9,2447,16,1,0
31.9,83.7,1008.7,1123,76,0,0
22.9,96.8,991.0,1991,62,1,1
20.2,90.1,990.1,76,37,1,1
36.9,65.0,1011.1,2303,65,0,0
22.3,80.6,992.0,2934,59,1,0
20.4,99.4,996.1,615,12,0,1
32.0,44.1,1011.3,2213,22,0,0
38.0,91.1,999.7,1211,72,0,1
24.7,42.1,995.2,3121,94,1,1
29.2,78.5,1016.0,1694,88,0,0
31.8,80.4,1001.1,1834,10,0,0
31.7,99.7,1014.2,2667,30,1,1
30.0,57.6,1000.4,423,72,0,0
39.4,88.2,1019.9,1711,31,0,0
26.7,94.7,994.0,2387,74,0,1
31.2,59.0,1001.5,3640,80,1,0
33.8,88.0,1004.8,2394,90,0,1
32.6,87.7,996.2,279,27,0,1
25.7,66.7,1010.1,2041,19,1,0
35.8,77.4,1003.2,1239,41,0,0
37.5,64.9,996.6,2078,58,0,0
38.0,48.5,1001.3,3608,67,0,0
24.1,70.0,1023.2,2445,37,0,0
32.8,43.9,1013.4,1371,34,0,0
33.7,70.1,1019.4,1999,69,0,0
29.2,72.2,991.3,526,72,0,0
21.0,69.9,1014.1,2346,18,1,1
35.8,60.4,1001.5,785,43,1,0
37.7,84.8,1015.8,1623,40,0,1
27.4,56.1,1015.7,1163,95,1,1
35.2,55.2,990.4,3002,9,0,0
39.6,42.7,1007.0,4014,70,1,0
35.7,81.5,993.8,1838,57,0,0
20.3,96.6,1010.4,2182,39,0,1
30.0,63.2,1010.1,741,25,0,0
36.3,47.5,1015.6,2457,53,0,0
33.1,44.0,1014.9,4014,97,1,1
29.6,67.7,1004.5,3593,65,0,0
22.6,40.4,1020.1,2900,83,0,0
28.3,84.8,1007.7,183,65,1,0
37.4,90.4,1004.4,216,72,0,1
27.0,44.4,1010.7,736,1,0,0
36.6,47.0,1007.1,2157,29,1,0
26.4,72.2,1022.2,2029,23,1,0
39.6,78.8,994.2,1846,96,1,1
34.8,83.9,995.8,1094,26,0,0
32.5,45.5,1019.6,2460,50,0,0
33.7,78.5,1006.9,3306,70,1,0
25.8,70.2,1011.9,2963,80,1,0
29.7,49.3,992.9,2539,43,0,0
24.9,91.8,1023.9,2640,81,0,0
27.2,75.5,1024.3,1855,94,0,0
20.1,99.6,991.5,698,53,0,1
34.0,72.1,1007.4,3715,71,0,1
33.7,77.2,1016.6,3120,14,0,1
22.5,43.2,1021.2,3968,21,0,0
26.1,71.3,1017.8,2416,65,0,0
23.3,58.8,990.5,3061,89,1,1
27.8,78.6,999.6,1947,45,1,0
30.4,70.2,1020.6,3344,66,0,0
26.9,79.9,1006.8,817,90,1,1
33.0,66.2,1024.9,3635,32,0,1
28.2,92.1,993.5,1415,87,0,1
35.7,74.0,1005.1,1846,91,0,0
24.1,51.2,1003.8,3341,11,1,0
38.7,92.8,995.8,1465,95,0,1
26.1,75.5,1003.1,767,68,0,1
39.3,69.7,1009.6,1137,44,0,0
33.0,68.9,1002.7,2929,45,1,0
36.2,51.3,1012.9,2744,42,0,0
35.4,67.0,1001.4,1251,93,1,1
38.6,40.4,1006.7,1400,24,0,0
26.7,82.7,1021.9,4031,76,0,0
39.2,88.6,1005.4,2964,0,0,0
30.0,84.2,1012.6,3353,98,1,1
31.7,58.6,993.3,3530,67,1,0
27.6,92.4,994.7,3233,89,0,1
29.1,66.1,1005.0,753,42,0,0
38.8,71.4,998.4,3554,3,0,0
24.9,67.6,1012.2,2195,57,0,1
31.3,69.5,1021.9,2179,45,0,0
24.8,42.0,1011.1,2586,80,0,0
27.3,53.6,1013.3,2234,66,0,0
35.0,46.3,1015.3,309,35,0,0
35.7,95.0,990.8,3084,35,1,1
29.2,45.9,1010.5,362,39,0,0
25.0,96.0,1024.9,2015,75,1,1
25.6,50.2,1004.8,3740,65,0,0
37.3,76.9,1022.6,3826,40,0,0
28.5,42.1,1001.8,1811,22,0,1
24.0,47.2,998.3,1622,42,0,0
35.2,91.0,1020.3,2271,41,0,0
39.4,83.0,1004.0,519,99,0,0
27.0,50.2,1011.7,3160,74,0,1
28.0,65.9,1013.4,3472,57,0,0
27.8,80.8,997.8,712,30,0,0
28.0,47.7,1005.3,1667,73,0,0
33.0,51.1,1012.3,2792,90,0,0
36.3,62.9,1024.3,201,91,1,1
32.5,85.3,1012.8,2746,64,0,0
35.2,79.1,996.8,776,96,1,1
21.7,71.0,1007.6,1406,10,0,0
28.8,94.9,994.0,3975,25,0,1
32.2,74.4,991.8,658,1,1,0
29.3,63.8,1008.4,3297,38,1,0
31.1,58.5,1018.0,1652,57,1,0
36.6,86.7,1019.0,2171,69,0,0
35.5,88.4,1023.3,2034,4,1,0
38.9,58.1,1001.8,1501,90,0,0
35.4,71.0,1013.1,2406,80,0,0
32.9,48.5,1000.1,715,60,0,0
31.2,83.6,991.2,3678,88,0,1
26.0,46.7,1016.7,299,69,0,0
39.4,43.3,1020.6,277,94,0,0
38.4,89.2,1024.8,458,50,1,0
36.2,48.8,995.4,1259,75,0,0
38.8,44.3,1000.9,2552,86,0,0
29.5,44.7,1008.6,2046,29,0,0
27.8,75.3,998.0,3979,99,1,1
26.0,53.6,1019.0,1799,41,0,0
33.9,65.4,1017.2,1861,22,0,0
38.7,43.6,1023.9,3053,44,0,1
34.7,43.3,997.6,3157,68,0,0
23.3,69.9,1006.8,2922,51,1,0
34.8,40.1,998.5,3496,39,0,0
34.9,85.7,998.1,1230,86,0,1
26.8,51.8,999.8,4011,62,0,1
37.2,49.9,1013.9,1626,94,0,0
24.9,79.8,1014.6,2469,92,0,0
39.0,63.2,1016.0,988,41,0,0
29.8,71.7,1003.7,682,8,0,0
32.4,86.8,1008.0,867,40,0,0
25.3,61.5,1000.8,2907,80,0,0
33.4,93.0,1009.1,3884,90,0,1
34.4,40.4,1008.6,2598,27,0,0
23.7,52.8,999.1,4028,19,0,0
38.6,87.2,1006.9,1336,78,0,1
35.3,71.3,1016.0,883,16,0,0
36.4,95.7,996.0,1532,30,0,1
24.3,73.4,1002.3,3868,25,0,0
33.8,82.6,1006.7,2944,61,0,0
31.2,74.3,1004.6,3959,32,1,0
25.0,74.2,1024.2,478,42,1,1
28.3,49.5,990.4,2884,20,0,0
29.7,81.3,1010.7,2822,61,0,0
32.9,99.0,1012.1,2847,67,1,1
33.1,88.1,1010.9,3891,37,1,0
23.8,64.7,1004.2,3076,49,0,0
32.5,90.9,1022.2,1316,96,0,0
21.5,53.3,1002.0,3726,38,1,0
24.7,63.1,1019.4,3181,30,0,0
33.1,85.7,1007.5,2441,50,1,0
36.9,92.8,995.5,839,49,0,1
38.9,72.7,1008.7,1403,14,1,0
29.9,65.6,994.3,1632,96,0,0
25.0,90.0,1022.2,2636,22,0,1
31.6,53.0,994.9,1294,24,0,0
38.9,76.7,1020.7,3259,39,0,0
20.8,43.0,1009.0,246,91,1,1
28.6,57.3,1006.1,1245,73,0,0
34.9,70.4,1020.6,739,81,0,0
20.1,46.3,1018.5,2231,16,0,0
21.3,99.4,1006.2,2851,69,0,1
22.9,71.1,1013.6,3166,19,0,0
28.1,79.8,990.9,1070,92,0,0
21.2,76.1,1008.7,2001,91,0,0
33.3,98.7,1000.5,3986,12,0,1
28.2,71.0,1021.6,1603,60,0,0
39.8,75.0,1003.1,3142,4,0,0
24.1,72.4,1013.4,1934,95,0,0
24.5,86.2,1021.2,1516,39,0,0
31.8,97.1,992.8,1004,92,1,1
26.0,53.4,1016.7,2985,100,0,0
33.1,87.6,991.3,3531,97,1,1
29.3,48.2,1021.4,770,46,0,0
27.7,80.7,1015.2,2208,88,0,0
35.5,76.9,996.8,1781,3,0,0
39.7,52.1,1004.8,1197,80,0,0
20.4,96.7,1013.9,3601,48,0,1
20.3,90.6,997.3,168,5,0,1
20.3,96.2,998.5,768,6,1,1
29.3,48.7,1002.0,3840,69,0,0
20.1,40.6,996.7,2100,53,0,0
29.5,49.6,1008.4,514,66,0,1
20.8,69.7,1012.1,1916,60,0,0
23.9,44.5,1002.0,2584,10,0,0
36.2,61.9,1001.6,1699,44,0,0
24.5,52.2,1022.0,589,42,0,0
34.9,91.6,1002.3,3191,41,1,1
24.7,85.3,1000.7,1045,62,0,1
35.0,72.7,1000.0,3157,80,1,0
36.5,55.6,1012.5,351,99,0,0
21.6,51.9,1016.5,1717,31,1,0
37.1,67.0,991.7,60,26,1,0
29.1,70.6,1008.3,2139,71,0,0
24.4,74.2,997.4,833,9,0,0
26.8,70.1,991.3,4019,71,0,0
20.9,85.7,1022.8,2896,62,0,0
35.4,93.8,990.4,2827,21,1,1
33.1,92.6,1018.8,1112,57,0,0
23.9,93.2,1011.7,1512,74,1,0
32.3,88.8,1006.4,1153,1,0,0
34.5,48.9,1024.2,2870,0,0,0
34.8,79.1,1005.9,2474,18,0,0
22.8,67.9,994.6,1938,64,0,0
21.0,54.1,1010.0,3507,46,0,0
30.1,81.0,1003.3,1518,79,0,0
20.7,91.0,999.6,1850,90,0,1
32.2,72.8,1002.1,2984,19,0,0
25.7,75.1,1001.1,235,39,0,0
25.4,97.8,1013.2,4064,11,1,1
31.3,97.8,1014.3,3346,81,0,1
35.8,40.0,1003.8,1591,100,1,1
23.3,44.9,1013.0,897,34,1,0
25.5,96.0,1011.6,451,87,0,1
26.2,42.7,1016.2,2140,5,0,0
35.1,64.4,1024.3,3566,31,0,0
39.4,73.6,993.9,996,99,1,1
29.8,61.6,1017.6,2699,17,1,1
36.1,74.0,1013.4,2471,15,0,0
32.9,44.7,1004.1,2881,33,0,0
37.7,71.8,1017.9,297,92,0,0
30.9,80.5,1002.6,2291,69,1,0
25.7,52.4,1015.1,3105,59,0,0
23.6,86.4,994.0,1101,63,1,1
24.0,74.9,1000.8,1387,1,0,0
35.9,66.4,995.8,2959,22,0,0
28.5,52.6,1021.9,3496,15,1,0
32.8,60.9,1009.1,88,49,0,0
33.1,83.3,1008.4,2202,39,0,0
34.6,40.1,1016.4,3361,1,0,0
28.8,73.8,998.3,1683,49,1,0
21.7,57.3,1023.3,613,73,0,0
25.1,85.2,1003.4,1835,66,0,1
30.1,57.6,997.5,3365,41,1,0
20.2,75.0,1023.7,2049,15,0,0
28.4,79.7,1015.5,2886,100,0,0
26.0,48.9,998.4,2112,21,0,0
22.6,93.7,1015.2,1766,5,1,0
29.7,40.2,1010.0,1081,39,0,0
23.3,57.3,992.9,3358,24,0,0
26.0,93.7,1019.0,447,41,0,0
34.6,42.5,998.2,452,58,1,0
28.4,49.2,1014.1,3744,100,1,1
22.2,96.7,1007.7,471,79,0,1
28.1,43.3,1023.0,786,31,0,0
30.6,61.0,994.5,495,34,0,0
31.2,47.9,993.9,3800,37,0,1
23.9,78.5,1017.3,2449,87,1,1
34.2,91.7,1013.6,1327,5,1,0
34.6,52.1,1019.3,1138,57,0,0
34.1,94.4,999.4,3534,25,0,1
25.9,83.4,1004.0,3693,4,1,0
37.0,88.3,1022.4,111,25,0,0
29.8,95.9,992.4,3180,89,0,1
26.7,44.6,1006.6,1621,4,0,0
23.7,59.7,1001.2,1664,23,0,0
30.5,94.1,1006.5,936,2,1,0
25.9,64.6,999.5,4027,52,0,0
28.5,58.4,1004.7,3333,88,1,1
25.5,99.3,1003.2,1766,36,0,1
27.8,48.3,993.7,3135,65,1,0
30.1,81.2,1010.2,3150,14,0,0
25.2,90.8,1004.2,1080,37,0,1
24.7,68.7,1018.0,275,85,0,1
36.6,97.8,1020.3,1524,49,1,1
22.0,49.4,1007.4,1525,41,0,0
35.4,73.9,1013.8,1692,56,0,0
37.3,75.1,995.2,2268,18,0,0
28.1,72.3,1013.5,2061,84,0,0
37.9,51.9,1004.1,3082,75,0,0
30.4,91.1,1005.2,2735,52,1,0
34.1,40.5,1004.3,1482,28,1,0
22.9,67.9,997.3,2477,94,0,0
31.7,59.3,1001.9,2254,41,0,0
25.4,52.0,1007.0,2816,59,1,0
36.0,89.8,1016.7,1657,75,0,0
39.4,83.4,1002.9,470,83,0,0
38.3,65.3,1010.5,3635,42,1,0
27.0,49.2,1004.0,111,7,0,0
23.5,91.7,999.9,3577,86,0,1
37.2,59.0,997.9,1575,49,1,0
30.3,56.6,1001.6,2498,65,0,0
20.7,72.4,997.8,1573,89,0,0
31.8,85.2,994.1,2085,31,1,0
37.7,66.2,997.0,3333,19,0,0
23.8,90.5,1019.5,3531,87,1,1
39.9,95.6,1017.7,302,66,0,1
20.6,58.1,1024.5,358,78,0,0
20.8,89.6,1007.7,3424,96,0,1
33.6,61.1,992.4,3966,35,0,0
26.9,94.1,1017.9,533,63,0,0
25.6,98.6,990.9,1823,16,0,1
32.6,76.3,999.2,1111,7,0,0
25.6,66.2,1005.7,1532,51,0,0
34.1,98.8,1009.5,390,66,1,1
22.3,60.5,999.6,2166,53,1,0
31.3,72.8,1016.4,3451,94,0,1
31.8,90.4,1002.8,2634,31,0,1
23.4,78.3,991.5,1345,29,0,0
23.2,94.2,1010.5,2665,90,0,0
28.8,40.9,999.1,3470,91,1,1
20.7,95.6,1000.3,3317,43,1,1
20.9,44.0,1017.5,119,13,0,0
36.4,88.3,1005.1,871,0,0,0
27.4,87.4,1004.4,303,62,0,1
25.6,92.9,990.5,2081,97,0,1
22.9,70.7,1008.6,65,35,1,0
37.7,45.5,999.6,3820,72,0,1
31.6,40.5,1015.2,3098,16,0,0
21.9,56.0,1017.4,2494,49,0,0
27.4,69.0,1007.2,315,100,1,1
31.7,61.7,1008.4,2049,55,0,0
31.8,88.1,991.4,3634,96,1,1
25.6,77.4,999.2,3352,54,0,0
25.3,99.9,1009.5,3463,9,1,1
31.7,49.3,1022.6,2402,21,0,0
35.3,66.8,993.9,1590,3,0,0
25.6,73.5,1021.1,327,79,0,0
38.1,40.8,994.9,2086,2,0,0
21.1,66.7,1001.3,2513,79,1,0
21.8,62.2,1016.1,3171,34,0,0
29.3,67.2,1021.0,1294,92,1,0
32.3,77.9,1005.1,1369,0,1,0
26.9,51.9,1000.7,3243,80,0,0
23.3,98.3,1002.0,729,81,0,1
20.3,51.1,998.0,2501,5,1,0
22.7,70.8,1003.6,848,61,0,0
33.9,50.1,1001.6,2830,33,0,0
33.8,85.8,1019.6,4052,10,0,0
36.9,89.3,994.7,707,45,1,1
31.2,58.8,1013.0,2907,15,0,0
27.3,62.9,994.3,2396,58,0,0
28.6,83.5,1016.1,2929,36,0,0
34.7,72.1,1021.3,1857,41,0,0
34.5,73.2,1015.7,1515,33,0,0
23.3,50.0,1023.4,1668,73,1,0
26.1,62.0,1020.0,1774,58,0,0
39.7,49.5,1024.2,3441,18,0,0
26.6,70.5,1021.5,141,29,0,0
38.5,56.5,1001.2,3253,71,0,0
30.9,74.3,1012.5,3938,41,1,0
38.1,54.5,1022.5,342,47,1,0
32.0,92.4,1002.6,1148,87,0,1
22.8,49.7,999.1,3724,55,0,0
24.1,90.2,992.2,1934,28,0,1
23.3,98.0,1011.0,3135,73,0,1
31.2,98.9,1007.0,2235,57,0,1
25.8,97.1,1006.6,470,39,1,1
28.7,97.0,1021.3,2901,53,1,1
39.0,76.0,1022.6,598,69,1,0
37.3,53.8,1024.3,2238,80,0,0
26.6,79.8,1004.9,3584,1,0,0
20.5,89.1,1013.5,3906,15,0,0
33.2,44.4,1001.1,1725,55,0,0
27.2,69.4,1018.5,2928,14,1,0
27.2,68.5,1004.2,1265,43,0,0
35.2,87.0,1001.4,4018,53,0,1
34.5,57.2,1009.8,2500,65,1,0
30.9,63.7,992.6,555,54,0,0
26.0,50.0,1005.8,2031,92,1,1
25.0,65.3,995.3,1837,20,0,1
31.9,75.5,1003.0,526,26,0,0
28.1,56.2,1022.5,4024,54,1,0
20.2,57.1,994.6,3492,43,0,0
26.0,89.8,1006.0,792,84,0,0
35.1,97.8,1023.4,374,36,0,1
39.1,48.2,1002.9,1789,32,1,0
31.8,70.0,1007.5,132,27,0,0
27.5,80.5,1015.8,1959,42,0,0
25.6,64.0,990.0,3056,19,1,0
28.7,40.6,1023.8,368,72,0,0
34.3,52.5,1021.3,1307,30,1,0
24.5,40.3,1001.2,2828,21,0,0
32.3,93.4,1011.3,3483,16,1,0
33.9,87.8,1018.9,3445,30,1,0
35.6,43.0,1017.0,88,10,0,0
35.7,42.9,995.1,608,94,1,1
34.4,95.1,993.6,2393,93,0,1
36.7,42.9,1022.9,1611,8,0,0
32.9,54.7,1013.4,1591,18,0,0
29.6,52.6,992.4,3527,80,1,0
36.2,89.7,1020.4,2119,24,1,0
30.0,92.7,1012.5,670,1,0,0
26.8,98.1,1005.8,2407,28,0,1
35.5,90.5,1004.7,1758,59,0,1
35.6,54.3,1004.7,3661,24,0,0
24.5,88.4,1004.2,1305,22,0,1
22.4,64.3,1017.9,1635,88,1,1
38.4,52.8,1019.8,3398,82,0,0
25.3,84.7,1014.2,2372,35,0,0
25.3,58.0,1013.9,2390,96,0,0
38.0,85.5,1015.8,2883,44,0,0
33.3,44.6,1018.8,1109,41,0,0
34.4,40.8,1018.3,1150,32,0,1
32.4,54.3,1002.8,1500,77,1,0
36.2,77.3,1022.9,1579,83,0,0
28.4,60.9,1015.5,2419,60,1,0
31.2,95.3,1018.7,3006,43,1,0
31.1,47.6,1012.7,636,28,0,0
38.9,70.8,1022.3,4011,72,0,0
29.7,55.5,1019.3,2833,51,0,0
30.2,56.2,1016.4,759,28,0,0
31.6,73.0,1014.2,3927,49,0,0
24.2,40.7,1018.4,289,13,0,0
39.2,96.1,1001.6,140,7,1,1
24.2,81.0,1015.7,3373,20,1,0
35.0,80.0,1001.7,1067,43,0,0
22.7,87.9,1002.0,1994,24,1,1
27.6,65.8,1006.4,2129,61,0,0
28.1,47.8,996.5,1639,57,0,0
30.4,73.8,998.0,3387,71,1,0
39.6,40.1,1005.1,3467,25,0,0
25.1,52.2,1018.4,2567,11,1,0
22.6,56.7,998.8,2779,8,0,0
23.8,59.7,995.5,3320,9,0,0
24.5,62.3,992.2,2276,4,1,0
24.7,77.5,1013.8,2059,77,0,0
39.1,40.8,1016.0,496,36,0,0
28.3,77.0,1012.9,3957,82,0,0
33.1,73.7,1003.6,1567,49,0,0
20.6,61.8,1013.9,277,23,0,0
30.7,40.1,995.7,542,10,0,0
27.1,62.4,992.0,2492,99,1,1
24.3,74.2,994.5,3874,49,0,0
39.6,93.3,1018.4,3337,96,1,1
34.5,68.2,1002.4,922,41,0,1
31.5,45.5,1000.1,40,74,0,0
22.2,71.1,991.7,2613,49,1,0
38.2,51.0,1020.1,1376,87,0,0
32.1,69.4,1011.7,4045,79,0,1
26.7,74.0,1006.5,2717,38,0,0
37.7,46.2,1018.0,1321,62,0,0
23.3,78.4,990.5,1999,9,0,0
39.7,52.0,1020.9,3703,76,0,0
25.5,76.7,1022.7,3386,56,0,0
36.4,79.1,1002.8,2592,21,0,0
33.6,78.3,1021.3,3338,99,0,0
40.0,98.1,1006.7,1511,87,0,1
25.0,96.5,993.4,278,83,0,1
38.2,84.3,998.0,1668,42,0,0
30.5,41.9,1004.4,2163,42,0,0
21.3,66.2,1019.9,1648,72,0,0
33.2,62.8,1007.7,3157,72,1,0
38.6,64.8,1000.9,2544,15,0,0
30.6,74.1,1023.2,1248,11,1,0
28.1,96.4,990.3,1365,19,0,1
28.3,91.3,1022.8,2101,11,0,0
33.5,61.2,1013.3,131,88,0,0
31.6,96.8,1022.7,2645,73,0,0
25.5,78.5,990.0,241,92,0,0
23.7,58.3,990.8,907,55,0,0
32.0,55.7,1020.5,154,79,0,0
30.5,61.1,1015.2,1067,49,0,0
33.6,56.7,998.9,3821,38,0,0
29.4,44.0,1015.4,983,9,1,0
27.9,60.2,1011.5,1441,33,0,0
25.3,56.8,1001.5,141,13,0,0
39.3,58.2,990.3,2060,84,0,0
20.1,50.2,1011.6,1985,52,1,0
32.7,48.2,995.7,282,52,0,0
27.6,41.0,1011.2,2771,0,0,0
23.7,68.3,1009.1,1661,55,0,0
23.4,53.5,1024.8,2784,74,0,0
20.8,48.1,991.2,3416,59,0,0
25.9,44.8,1012.1,999,61,0,0
32.7,80.6,1019.4,2238,25,0,0
31.6,51.8,990.1,2222,62,0,0
39.1,44.6,1021.6,183,66,0,0
35.7,69.6,1008.3,2870,45,1,0
20.7,72.3,1002.8,2739,35,0,0
21.3,54.1,1003.9,988,40,0,0
31.3,44.9,1005.3,3287,18,0,0
26.9,96.0,1013.4,2756,44,1,1
39.2,99.9,1015.3,3308,38,0,1
24.8,83.7,1023.6,2484,12,0,0
21.9,54.0,998.1,2158,76,1,0
31.7,54.4,1018.1,726,51,0,0
30.3,84.6,1015.9,2863,54,0,0
38.9,72.5,1019.5,1808,44,1,0
36.3,95.1,1013.3,3441,33,0,1
23.4,40.2,1018.2,2312,64,0,0
34.3,73.7,1000.2,3132,56,0,0
37.5,82.7,1002.6,791,74,1,0
24.8,43.7,1022.4,3918,76,0,0
26.9,76.4,1021.1,2601,84,1,1
34.8,40.7,1019.4,3526,89,0,0
25.3,91.0,1018.3,3566,58,0,0
24.7,94.5,999.1,3374,43,1,1
25.1,79.2,1022.2,2781,27,0,0
20.1,74.8,1007.1,760,12,0,0
21.7,99.2,1010.5,4086,5,0,1
20.1,99.0,1014.9,1363,88,0,1
32.2,89.9,1023.3,1146,98,0,0
28.7,50.3,992.4,3457,58,1,1
26.2,73.3,993.5,1416,23,0,0
30.0,83.7,1024.4,828,83,0,0
31.9,98.1,1021.6,2464,52,1,1
30.9,99.1,1014.8,14,9,0,1
36.3,79.7,1023.8,298,39,0,0
23.1,94.6,994.4,1591,2,0,1
26.9,59.5,998.7,3259,9,0,0
30.1,97.8,990.5,406,47,0,1
38.7,59.5,1003.1,3358,18,0,0
26.0,98.4,999.7,1625,72,0,1
27.7,80.1,1020.4,670,78,1,0
29.9,85.8,998.0,1457,99,0,1
29.8,53.8,1012.4,2955,32,0,0
37.4,73.3,992.6,971,7,0,0
24.0,83.4,1021.2,3695,72,0,0
26.7,43.8,1003.4,1285,96,1,0
24.1,49.2,991.8,1790,93,0,0
29.3,98.6,998.9,1425,55,0,1
23.9,67.4,1021.2,193,73,0,0
29.3,80.3,1017.1,1891,8,0,0
29.7,84.4,999.3,239,51,1,0
36.1,98.1,999.6,2366,79,0,1
38.2,81.2,1017.3,3151,62,0,0
32.6,59.8,998.2,2647,81,0,0
28.2,80.9,1004.1,1008,68,0,0
37.1,40.7,1009.8,1255,45,0,1
21.2,72.6,1004.6,992,10,0,0
25.1,81.9,993.6,891,31,0,0
34.3,79.2,993.6,2739,20,0,0
35.5,83.5,1007.4,324,18,0,0
29.3,92.8,1013.7,1676,85,1,1
21.7,69.0,1022.5,1256,26,1,0
29.4,73.1,1024.3,3290,29,0,0
32.5,51.9,992.7,264,16,0,0
30.6,98.4,1024.9,834,77,0,1
27.6,47.1,1003.9,2442,93,1,1
26.7,53.0,1012.8,2855,67,0,0
22.5,84.5,998.2,3159,22,0,0
21.3,78.0,1017.5,3222,30,1,1
33.5,69.5,1005.1,1884,22,0,0
23.2,48.0,992.8,770,37,0,0
24.7,47.4,1000.7,2930,61,1,1
34.3,71.1,1009.5,2544,83,1,1
27.2,63.9,1005.0,602,38,1,0
22.7,56.5,1016.0,2495,74,1,0
34.8,52.9,998.0,1910,67,1,0
36.9,62.6,990.8,2797,35,0,0
24.5,69.3,1018.2,1048,90,0,0
27.7,45.9,1017.2,4078,98,0,0
27.3,69.3,999.1,3875,27,0,0
38.1,42.9,993.2,304,30,0,0
39.8,87.2,1003.6,495,21,0,1
22.7,46.2,992.1,1742,97,1,1
27.7,60.0,1019.4,3844,42,0,0
25.6,69.8,1017.5,1929,35,0,0
23.9,53.5,1022.5,1276,61,0,0
22.2,85.8,1021.3,3298,32,0,0
26.6,50.7,991.8,4068,86,0,0
25.8,71.6,995.7,2777,95,1,1
24.2,85.5,999.7,1069,8,1,1
29.4,54.5,1009.7,39,85,0,0
35.5,58.0,1011.1,603,45,0,0
20.5,94.0,1002.7,1514,6,0,1
29.6,87.0,1012.5,479,58,0,0
32.5,54.7,999.9,168,79,0,0
23.6,53.6,1015.2,545,33,0,0
33.8,76.0,999.6,678,98,1,1
26.7,55.6,1015.3,2721,60,0,0
28.4,96.3,1022.1,2499,72,0,1
29.8,96.3,1003.5,52,1,0,1
38.9,86.6,990.9,2407,79,0,1
34.4,47.7,1020.7,2150,99,0,0
23.2,68.9,1024.4,1324,63,1,0
26.5,54.7,1002.0,1634,78,0,0
21.9,68.3,1020.5,1177,42,0,0
39.1,98.5,1013.3,2976,86,0,1
37.9,56.7,1021.2,2308,4,0,0
25.9,56.0,1011.3,2622,29,1,0
34.4,84.9,1012.4,1844,87,0,0
33.6,41.2,1022.2,2677,16,0,0
37.0,77.9,1021.3,2080,53,0,0
31.6,66.5,1023.8,959,11,1,0
38.9,61.4,999.4,2071,81,0,0
34.6,68.8,1011.3,2479,80,1,0
32.8,44.6,1003.5,1754,49,1,0
27.6,83.8,1012.7,2174,35,0,0
30.5,97.7,1000.8,2197,81,0,1
31.4,60.6,1012.1,3523,3,0,0
25.3,83.9,995.3,3987,92,0,0
33.3,41.3,1010.5,2678,27,0,0
22.1,84.9,1015.2,2,55,0,0
26.6,45.3,995.0,2786,79,1,0
29.3,54.6,1001.1,1901,78,1,0
32.0,91.3,1009.1,2648,3,0,0
36.8,65.0,992.8,2023,98,0,0
25.5,86.2,1019.1,3299,32,0,0
28.2,48.5,1012.7,909,14,0,0
29.4,64.2,1004.9,1470,14,0,0
32.3,72.7,1013.0,128,26,0,1
29.9,52.2,1014.7,2040,12,0,0
24.9,50.2,1024.8,2204,94,0,0
34.5,69.3,1022.7,2948,0,0,0
26.4,98.3,1006.4,1576,85,0,1
34.7,45.0,1012.7,2128,41,0,0
27.9,51.0,1016.5,2154,91,1,1
35.7,89.2,999.9,1742,29,1,1
27.5,94.7,1014.9,2779,21,0,0
30.7,52.9,996.2,457,69,0,0
24.2,90.3,1023.5,2404,70,1,0
20.6,52.7,1012.9,1863,13,0,0
26.6,76.5,1007.3,2200,30,0,0
34.9,49.4,1009.2,3838,19,0,0
33.6,99.0,994.2,1681,39,0,1
21.3,86.6,1016.9,1429,55,0,0
29.4,64.3,1014.7,2660,21,0,0
31.4,52.6,1020.9,2436,0,1,0
22.1,69.8,1019.2,1293,94,1,1
25.4,52.5,1003.0,2816,48,0,0
28.1,90.4,1015.6,66,41,1,0
29.1,87.7,1014.2,3655,23,0,0
38.9,44.9,1014.7,2946,53,0,0
